18 67
0 13 16
0 4 1
0 17 1
0 11 5
0 5 18
1 12 7
1 14 11
1 8 15
1 5 16
2 9 13
2 14 20
3 12 11
3 13 8
3 14 17
3 17 14
3 11 4
4 7 11
4 16 5
5 12 3
5 9 7
5 8 6
5 1 18
5 2 17
6 13 19
6 17 12
6 15 4
6 16 14
7 3 1
7 14 11
7 17 7
7 8 20
8 15 9
8 7 9
8 16 12
9 12 13
9 3 4
9 17 18
9 8 3
9 1 3
9 2 14
9 5 14
10 6 17
10 9 1
10 17 2
10 8 1
10 2 14
11 6 4
11 9 3
11 3 20
11 13 7
11 4 5
11 14 17
11 16 9
11 5 4
12 10 5
12 17 13
12 8 11
12 15 18
13 12 4
13 0 19
14 0 14
15 6 19
15 8 18
16 17 8
17 6 7
17 12 4
17 8 2
1 7
15
