19 102
0 3 10
0 5 1
0 10 7
0 9 9
1 2 19
1 5 3
1 10 11
1 6 1
2 11 19
2 16 11
2 12 4
2 10 3
2 18 2
2 7 12
3 12 18
3 9 20
3 7 18
3 4 3
3 8 1
4 11 14
4 14 12
4 12 8
4 6 1
4 9 9
4 15 19
4 1 9
4 7 13
5 2 16
5 0 15
5 12 19
5 10 19
5 9 8
5 1 14
5 4 11
6 3 5
6 16 19
6 0 20
6 12 4
6 18 14
6 8 20
7 11 18
7 14 8
7 16 17
7 12 12
7 10 12
7 9 19
7 1 4
7 18 3
7 4 2
8 14 14
8 2 14
8 13 10
8 17 8
8 5 2
8 15 5
8 1 20
8 18 20
9 14 17
9 5 17
9 0 2
9 7 16
10 11 19
10 13 7
10 0 16
10 7 11
11 5 7
11 7 10
12 3 13
12 17 6
12 16 13
12 5 6
12 10 8
12 9 20
12 15 7
13 2 4
13 5 3
13 12 2
13 10 4
13 18 11
14 3 13
14 17 2
14 5 5
14 9 19
14 1 11
15 11 17
15 16 17
15 0 14
15 6 11
15 18 8
16 5 10
16 0 5
17 11 9
17 2 15
17 13 5
17 5 14
17 10 13
17 1 1
17 8 20
18 17 4
18 10 20
18 4 6
18 8 20
13 14
24
