19 97
0 18 5
0 12 18
0 17 3
0 14 10
0 15 19
0 16 16
0 13 4
1 7 18
1 0 18
1 6 11
1 12 2
2 7 13
2 3 18
2 18 10
2 9 5
2 6 15
2 17 1
2 5 2
2 13 18
3 1 4
3 18 2
3 9 8
3 6 8
3 15 13
3 8 3
4 1 2
4 10 15
4 9 3
4 6 3
4 2 2
4 11 1
4 17 7
4 5 19
5 18 20
5 10 12
5 12 2
5 2 6
5 17 13
5 15 7
5 4 1
5 8 12
6 7 15
6 9 2
6 12 5
6 8 19
7 2 7
7 14 6
7 16 13
8 7 5
8 9 10
8 17 18
8 13 3
9 0 11
9 6 11
9 4 16
10 6 13
10 12 10
10 11 16
10 17 1
10 16 10
11 3 8
11 18 19
11 0 5
11 12 18
11 14 8
11 4 11
12 10 3
12 9 20
12 6 11
12 14 12
12 15 19
12 4 2
12 8 3
13 18 11
13 9 3
13 15 12
13 4 19
13 5 11
14 3 4
14 10 14
14 4 14
14 13 3
15 7 8
15 1 20
15 3 3
15 2 10
15 16 12
15 8 7
16 0 4
17 3 4
17 0 20
17 14 18
18 12 5
18 2 14
18 15 8
18 4 6
18 8 8
8 1
26
