20 91
0 17 11
0 5 14
1 8 3
1 12 14
1 9 1
1 18 10
1 7 12
1 14 16
1 0 3
1 15 2
2 8 2
2 5 5
2 12 20
2 9 2
2 7 20
2 10 11
3 2 10
3 5 17
3 11 10
3 14 10
4 8 3
4 5 13
4 18 7
4 15 20
5 2 16
5 9 9
5 18 8
5 7 7
5 0 6
5 10 9
6 5 18
6 18 10
6 11 18
6 19 3
7 8 17
7 9 20
7 18 9
7 15 11
8 12 14
8 9 6
8 0 16
9 2 17
9 17 2
9 5 1
9 12 13
9 19 14
9 10 3
9 6 13
11 17 3
11 5 14
11 3 5
11 0 7
12 4 17
12 3 9
12 11 15
12 14 14
12 10 20
12 15 9
13 9 10
13 7 18
13 11 19
13 14 8
13 16 6
14 2 11
14 4 1
14 10 14
14 16 20
15 12 4
15 3 11
15 19 3
15 16 7
16 7 18
16 14 16
16 10 9
17 2 13
17 18 5
17 7 3
17 10 12
18 2 15
18 1 7
18 17 6
18 4 10
18 12 13
18 9 10
18 3 7
18 0 18
18 13 18
19 17 16
19 9 19
19 13 6
19 15 14
4 8
25
