18 88
0 16 11
0 2 17
0 4 1
0 17 17
0 7 16
0 12 3
0 9 20
1 3 9
1 8 18
1 2 14
1 4 2
1 7 8
1 5 8
1 11 7
1 15 10
2 3 13
2 12 5
2 10 6
3 16 11
3 1 7
3 12 14
3 5 3
3 11 7
3 9 18
4 3 1
4 11 11
4 10 15
5 8 14
5 13 8
5 12 14
6 0 19
6 2 2
6 13 6
6 7 12
6 11 10
6 9 8
7 8 8
7 13 5
7 1 14
7 5 13
7 15 3
7 9 14
8 2 16
8 1 10
8 5 11
8 11 5
8 10 20
8 9 9
9 3 10
9 2 16
9 13 13
10 0 10
10 3 6
10 6 12
10 1 9
11 0 10
12 0 7
12 8 15
12 6 2
12 11 17
13 8 20
13 16 15
13 6 12
13 17 5
13 11 13
13 9 7
14 0 17
14 8 3
14 12 4
14 10 15
15 8 2
15 1 11
15 12 8
15 5 18
15 11 12
15 10 16
15 9 4
16 0 1
16 2 6
16 4 1
16 14 14
16 7 3
16 5 11
17 0 17
17 16 16
17 1 5
17 7 14
17 15 4
12 7
34
