19 84
0 11 16
0 18 11
0 5 2
1 7 8
1 0 19
1 10 20
1 14 15
1 3 10
2 8 12
2 16 3
3 11 3
3 17 15
3 8 16
3 7 16
3 18 2
3 15 17
3 2 2
4 13 2
4 16 19
4 5 18
5 17 1
5 7 17
5 14 5
5 3 19
5 2 6
6 3 8
6 1 2
7 8 10
7 16 20
7 6 19
7 10 8
7 14 14
7 4 5
8 13 13
8 18 12
8 10 1
8 12 1
9 8 13
9 12 20
9 5 6
9 15 11
9 2 2
10 13 5
10 11 17
10 6 15
10 15 18
10 2 8
11 13 4
11 18 3
11 0 10
11 15 8
11 1 2
12 17 13
13 8 5
13 0 19
13 6 17
13 15 5
14 13 5
14 17 18
14 16 13
14 0 18
14 4 2
14 2 13
15 13 8
15 8 18
15 7 3
15 18 10
15 0 14
16 8 9
16 7 4
16 9 15
16 10 11
16 1 7
17 11 20
17 8 12
17 0 19
17 6 15
17 5 18
18 11 2
18 17 15
18 14 15
18 3 5
18 15 4
18 2 15
14 13
37
