19 75
0 18 5
0 9 9
0 11 11
0 16 13
0 2 16
1 10 15
1 17 2
1 0 11
1 16 9
1 13 5
2 13 4
3 7 10
3 8 19
3 2 6
4 10 6
4 0 14
4 14 17
4 8 2
4 1 12
5 18 19
5 0 16
5 13 18
7 11 1
7 3 1
7 0 1
7 6 11
7 1 15
8 3 20
8 12 11
8 0 20
8 7 20
8 16 14
8 13 11
8 2 15
9 10 5
9 4 15
9 17 6
9 14 16
9 7 9
9 2 19
10 4 7
10 12 11
10 16 20
10 13 4
11 10 1
11 14 1
11 5 19
11 2 11
12 11 9
12 4 3
12 8 1
12 1 15
13 11 14
13 4 1
13 14 4
13 7 18
13 6 20
13 1 8
14 3 1
14 12 20
14 7 17
15 18 18
15 4 3
15 14 14
15 16 6
16 3 19
16 4 5
16 8 17
16 2 8
17 9 4
17 4 8
17 1 10
18 11 7
18 10 1
18 7 9
18 6
17
