20 79
0 11 9
0 14 8
0 6 12
0 10 13
0 4 4
1 9 5
1 10 10
1 4 10
2 17 9
2 14 4
2 12 10
2 0 8
3 17 4
3 6 10
3 4 7
4 19 18
4 13 20
4 18 9
5 17 20
5 7 1
5 18 5
5 1 4
5 9 20
5 3 1
6 17 7
6 8 5
6 16 2
7 11 18
7 17 4
7 14 19
7 1 13
7 15 5
7 16 6
7 5 1
7 4 20
8 19 13
8 17 17
8 7 13
8 1 17
8 3 16
9 17 2
10 7 7
10 18 4
10 0 16
10 16 2
10 4 4
11 0 16
11 15 4
11 10 12
12 17 6
12 0 8
13 7 10
13 18 4
13 9 5
13 6 11
14 19 13
14 13 6
14 16 8
14 6 20
14 5 15
15 14 14
15 2 5
15 10 19
15 4 6
16 17 9
16 9 12
16 2 16
17 18 8
17 15 19
17 6 20
17 5 20
18 19 17
18 8 3
18 3 7
18 2 16
18 10 12
19 14 6
19 5 7
19 4 19
1 0
22
