19 89
0 2 14
0 1 8
0 3 6
0 9 13
0 6 1
1 7 3
1 18 5
1 14 9
1 10 11
2 5 19
2 13 16
2 18 4
2 1 13
2 6 19
2 16 18
3 2 19
3 8 14
3 9 5
3 15 16
3 12 18
3 6 17
4 14 8
4 8 14
4 3 7
5 17 13
5 18 3
5 2 11
5 3 9
5 4 16
6 15 18
6 12 12
7 13 20
7 6 7
7 16 16
8 1 9
8 16 9
9 7 17
9 2 6
9 4 16
9 12 11
10 5 15
10 17 17
10 2 1
10 14 5
10 3 6
10 4 11
11 13 3
12 13 12
12 2 3
12 1 5
12 4 6
12 9 7
12 10 18
12 6 18
12 16 4
13 11 12
13 3 2
13 9 6
13 10 8
13 15 2
13 16 16
14 13 19
14 7 18
14 18 8
14 9 13
14 15 5
15 11 5
15 0 1
15 1 19
15 14 1
15 8 8
15 4 14
16 2 9
16 0 15
16 1 1
16 14 4
16 8 14
16 9 2
17 18 17
17 2 3
17 0 2
17 3 4
17 4 14
17 9 3
18 5 5
18 11 16
18 2 2
18 10 15
18 12 10
6 5
30
