18 86
0 7 14
0 6 6
0 13 15
0 14 9
0 1 10
1 5 4
1 10 10
1 6 5
1 11 14
1 14 12
2 10 12
2 7 18
2 9 13
2 11 6
2 16 2
2 13 4
2 12 2
2 17 11
2 14 7
2 4 3
3 5 4
3 10 6
3 7 3
3 13 10
3 0 2
4 15 19
4 7 14
4 16 11
4 0 1
5 10 17
5 9 20
5 3 11
5 12 15
7 11 13
7 16 10
7 13 3
7 12 14
7 14 7
7 2 17
7 4 10
8 5 13
8 6 9
8 14 10
8 4 8
9 5 17
9 7 16
9 6 20
9 13 6
9 14 16
10 5 13
10 7 7
10 13 14
10 0 7
10 8 20
11 5 6
11 9 6
11 8 2
12 7 1
12 16 1
12 0 10
12 17 9
12 8 6
12 4 16
12 1 20
13 3 11
13 12 10
13 17 11
13 8 3
14 15 5
14 5 13
14 13 19
14 3 14
14 4 14
15 7 15
15 12 15
16 3 11
16 4 7
16 1 18
17 5 15
17 16 2
17 0 19
17 3 6
17 12 1
17 8 2
17 4 9
17 1 2
5 10
45
