19 96
0 1 15
0 13 14
0 17 7
0 2 17
0 8 4
0 9 5
0 11 11
0 5 4
1 14 16
1 13 10
1 9 2
1 18 4
2 3 3
2 0 9
2 14 6
2 8 8
2 12 18
2 11 5
3 8 17
3 11 19
4 3 17
4 14 11
4 13 15
4 18 5
4 5 20
5 6 18
5 9 14
6 3 14
6 0 4
6 1 5
6 10 19
6 2 15
6 16 12
6 7 12
6 18 18
6 4 20
7 3 8
7 14 14
7 1 16
7 10 9
7 6 10
7 9 18
7 18 13
7 4 13
8 0 16
8 14 13
8 1 3
8 6 15
8 4 9
9 0 10
9 17 6
9 6 10
9 11 6
10 1 3
10 17 3
10 18 2
11 0 15
11 14 5
11 16 4
11 6 8
11 9 12
11 18 6
11 5 8
12 1 4
12 17 4
12 8 18
12 15 11
13 14 3
13 1 18
13 6 10
14 13 20
14 2 18
14 7 14
14 6 19
14 15 14
14 18 10
15 13 11
15 10 10
15 8 11
15 18 19
15 4 5
16 0 8
16 18 3
16 5 5
17 3 10
17 13 13
17 16 18
17 12 15
17 11 17
17 4 3
17 5 4
18 3 14
18 13 7
18 17 16
18 12 1
18 15 3
1 12
32
