20 85
0 11 10
0 14 15
0 13 17
0 2 5
0 16 14
1 8 4
1 3 4
1 9 10
1 18 15
1 15 2
1 5 13
1 12 3
2 7 2
2 3 16
2 11 1
2 13 5
2 17 12
2 5 3
3 7 1
3 11 19
3 14 7
3 6 6
3 16 8
4 1 13
4 15 19
4 2 15
4 5 20
5 9 2
5 11 18
5 15 12
5 10 19
5 19 15
5 17 5
6 2 2
6 17 12
7 8 16
7 18 11
7 15 15
7 0 11
7 6 9
8 9 2
8 15 19
8 10 12
8 12 2
9 18 3
9 13 14
9 17 14
10 15 4
10 14 11
10 2 10
11 9 10
11 4 2
11 0 3
11 17 18
11 5 1
12 3 15
12 1 16
12 11 17
12 15 12
12 6 4
12 5 3
13 4 15
13 15 13
13 10 15
13 6 4
14 8 10
14 11 1
14 13 6
14 0 5
14 16 11
14 12 16
15 9 12
15 14 17
15 16 2
16 3 16
16 13 5
16 6 15
17 6 5
17 5 14
18 11 8
18 19 20
18 2 14
18 16 8
19 4 18
19 13 4
9 19
31
