19 82
0 1 8
0 2 7
0 10 20
0 3 6
0 16 13
1 10 18
1 0 8
1 3 8
1 16 6
1 11 3
1 7 20
1 6 19
1 15 2
1 17 6
2 14 20
2 4 17
2 12 9
2 11 13
2 15 1
3 14 16
3 0 6
4 15 3
4 5 11
5 14 16
5 6 6
6 14 12
6 18 3
6 3 7
6 9 11
6 11 18
6 7 7
7 14 9
7 1 7
7 10 13
7 9 15
8 18 20
8 1 6
8 0 7
8 15 3
9 4 18
9 1 5
9 8 3
9 7 9
9 6 14
9 5 5
10 2 9
10 0 3
10 9 6
10 11 14
10 7 19
11 0 15
11 16 12
11 15 19
11 5 11
12 4 19
12 1 10
12 9 7
12 7 19
12 6 18
12 5 7
14 18 3
14 2 2
14 10 9
14 9 17
14 13 9
15 5 16
16 1 5
16 12 14
16 0 12
17 14 17
17 4 19
17 18 3
17 1 14
17 3 15
17 13 20
17 8 6
18 1 14
18 3 12
18 13 19
18 8 15
18 7 19
18 6 15
16 9
31
