19 102
0 18 17
0 7 19
0 4 16
0 15 7
1 7 4
1 6 10
1 10 7
1 15 2
1 14 2
1 17 6
2 7 1
2 11 6
2 13 18
2 15 8
3 5 18
3 6 15
3 9 10
3 15 19
4 0 14
4 10 6
4 3 14
4 12 13
5 18 5
5 7 14
5 2 6
5 4 16
5 17 18
5 3 1
5 1 13
6 0 10
6 7 17
6 11 12
6 13 20
6 2 18
7 5 3
7 11 17
7 13 19
7 10 13
8 18 7
8 0 14
8 9 14
8 2 13
8 17 14
8 12 17
8 1 5
9 0 7
9 2 3
9 8 19
9 15 6
9 3 16
9 1 19
10 5 2
10 18 19
10 6 5
10 13 7
10 15 6
10 3 20
11 18 1
11 7 5
11 9 9
11 13 10
11 4 12
11 14 3
12 18 9
12 9 15
12 2 12
12 4 15
12 15 17
12 3 6
12 1 6
13 11 19
13 2 13
13 14 19
13 17 1
13 12 15
14 18 8
14 7 1
14 11 16
14 6 1
14 2 8
14 16 14
14 4 8
14 15 9
14 17 8
15 10 7
15 2 4
15 14 9
15 12 7
16 13 20
16 8 7
16 15 13
17 0 12
17 6 2
17 10 12
17 8 18
17 12 2
18 7 8
18 2 13
18 4 8
18 8 19
18 15 3
18 12 14
2 15
33
