19 82
0 13 19
0 12 7
0 1 15
0 15 1
1 15 18
1 6 8
1 14 17
1 5 14
2 17 14
2 0 8
2 11 17
3 16 3
3 11 17
3 7 11
4 17 20
4 2 10
4 16 13
4 9 17
5 13 6
5 8 16
5 3 17
5 11 7
6 2 15
6 8 18
6 3 6
6 18 9
6 14 3
6 7 7
7 13 13
7 2 15
7 15 20
7 18 17
7 11 8
8 1 9
8 11 14
8 7 3
9 2 11
9 0 20
9 18 13
9 4 9
9 5 14
9 7 3
10 13 4
10 17 1
10 8 2
10 12 8
10 3 13
11 13 7
11 17 15
11 12 1
11 3 11
11 14 4
12 13 2
12 10 1
12 0 19
12 4 19
12 11 4
13 0 1
13 1 17
13 9 16
13 5 1
14 0 12
14 12 9
14 11 15
15 13 1
15 17 12
15 0 13
15 8 13
15 12 3
15 3 10
15 18 9
15 11 10
16 13 12
16 0 20
16 9 16
16 3 20
17 10 5
17 1 11
17 9 19
17 6 8
18 10 10
18 16 9
11 9
38
