19 95
0 12 12
0 16 11
1 14 4
1 17 20
1 7 8
1 0 11
2 12 4
2 14 14
2 17 2
2 3 12
2 10 3
2 15 6
3 1 10
3 18 10
4 17 16
4 6 14
4 0 15
4 16 2
4 11 15
5 1 2
5 3 7
5 2 11
5 6 20
5 9 11
6 1 10
6 14 14
6 7 4
6 16 12
7 14 8
7 17 5
7 5 1
7 8 5
7 11 19
8 12 18
8 14 17
8 3 1
8 4 11
8 2 15
8 0 9
8 16 4
8 15 20
8 11 10
9 18 12
9 8 17
9 2 2
9 6 3
9 11 9
10 17 7
10 3 2
10 9 4
10 15 19
11 17 8
11 4 7
11 5 6
11 10 10
12 18 17
12 3 17
12 0 5
12 16 20
12 15 2
12 11 7
13 12 6
13 14 13
13 3 14
13 8 4
13 2 8
13 15 15
14 4 4
14 2 13
14 7 19
14 0 8
14 11 4
15 9 8
16 1 11
16 14 1
16 17 20
16 18 11
16 3 14
16 7 20
16 15 11
16 11 8
17 1 16
17 12 15
17 18 1
17 4 5
17 6 4
17 0 18
17 10 10
17 9 13
18 12 14
18 17 10
18 2 9
18 0 3
18 16 10
18 9 19
3 10
20
