19 93
0 6 19
0 7 6
0 10 8
0 12 16
0 5 19
1 2 6
1 6 7
1 7 16
1 18 17
1 12 7
2 4 2
2 18 18
2 10 13
2 3 2
2 8 10
3 2 4
3 15 11
4 17 13
4 6 9
4 10 16
4 3 2
4 16 14
4 8 16
5 7 12
5 14 15
5 11 7
5 18 5
5 13 1
6 2 6
6 11 7
6 5 8
7 14 11
7 11 2
7 0 15
7 8 1
7 13 2
8 4 6
8 11 13
8 18 9
8 1 4
8 13 1
9 4 18
9 7 17
9 11 6
9 3 9
9 5 20
9 15 16
9 13 5
10 6 12
10 11 8
10 3 4
10 16 16
10 0 3
10 9 15
10 8 18
11 4 5
11 7 1
11 3 12
11 16 19
11 9 15
11 8 16
12 5 9
12 0 17
12 15 13
12 8 5
13 2 11
13 6 7
13 12 16
13 15 12
14 10 20
14 12 8
14 9 8
15 4 12
15 2 10
15 1 10
15 12 11
16 17 6
16 6 1
16 7 12
16 11 7
16 1 11
16 15 9
16 8 10
17 6 20
17 14 12
17 3 19
17 0 14
17 15 6
17 13 14
18 2 16
18 11 14
18 0 17
18 15 11
8 10
33
